name;train_test;label;img_size;min_pixel;max_pixel
C59P20thinF_IMG_20150803_112858_cell_184.png;test;parasitized;(124, 148);0;231
C45P6ThinF_IMG_20151130_160241_cell_205.png;test;parasitized;(124, 127);0;219
C39P4thinF_original_IMG_20150622_112119_cell_10.png;test;parasitized;(139, 130);0;221
C39P4thinF_original_IMG_20150622_110115_cell_117.png;test;parasitized;(133, 133);0;218
C59P20thinF_IMG_20150803_113809_cell_21.png;test;parasitized;(130, 124);0;228
C68P29N_ThinF_IMG_20150819_134712_cell_57.png;test;parasitized;(148, 151);0;223
C68P29N_ThinF_IMG_20150819_133236_cell_180.png;test;parasitized;(139, 151);0;232
C68P29N_ThinF_IMG_20150819_133236_cell_194.png;test;parasitized;(130, 133);0;238
C68P29N_ThinF_IMG_20150819_134625_cell_49.png;test;parasitized;(193, 175);0;229
C70P31_ThinF_IMG_20150813_131708_cell_7.png;test;parasitized;(121, 151);0;217
C68P29N_ThinF_IMG_20150819_134625_cell_61.png;test;parasitized;(232, 169);0;230
C59P20thinF_IMG_20150803_113430_cell_47.png;test;parasitized;(130, 133);0;243
C66P27N_ThinF_IMG_20150818_164754_cell_205.png;test;parasitized;(136, 205);0;233
C62P23N_ThinF_IMG_20150818_133055_cell_186.png;test;parasitized;(124, 115);0;231
C68P29N_ThinF_IMG_20150819_133236_cell_157.png;test;parasitized;(154, 133);0;227
C70P31_ThinF_IMG_20150813_131708_cell_10.png;test;parasitized;(109, 100);0;215
C70P31_ThinF_IMG_20150813_131022_cell_94.png;test;parasitized;(115, 109);0;222
C66P27N_ThinF_IMG_20150818_163419_cell_205.png;test;parasitized;(115, 124);0;213
C68P29N_ThinF_IMG_20150819_134112_cell_126.png;test;parasitized;(121, 106);0;222
C48P9thinF_IMG_20150721_160406_cell_232.png;test;parasitized;(136, 160);0;219
C59P20thinF_IMG_20150803_115303_cell_17.png;test;parasitized;(118, 130);0;216
C67P28N_ThinF_IMG_20150819_133000_cell_171.png;test;parasitized;(109, 130);0;218
C70P31_ThinF_IMG_20150813_130332_cell_105.png;test;parasitized;(130, 115);0;230
C68P29N_ThinF_IMG_20150819_133236_cell_153.png;test;parasitized;(145, 148);0;225
C50P11thinF_IMG_20150724_120553_cell_149.png;test;parasitized;(124, 106);0;225
C68P29N_ThinF_IMG_20150819_134112_cell_136.png;test;parasitized;(148, 160);0;229
C48P9thinF_IMG_20150721_160406_cell_222.png;test;parasitized;(136, 148);0;234
C39P4thinF_original_IMG_20150622_111326_cell_1.png;test;parasitized;(106, 100);0;222
C68P29N_ThinF_IMG_20150819_134625_cell_59.png;test;parasitized;(151, 172);0;231
C66P27N_ThinF_IMG_20150818_164754_cell_201.png;test;parasitized;(130, 127);0;233
C39P4thinF_original_IMG_20150622_105554_cell_13.png;test;parasitized;(121, 109);0;210
C60P21thinF_IMG_20150803_144003_cell_129.png;test;parasitized;(196, 175);0;230
C39P4thinF_original_IMG_20150622_114122_cell_11.png;test;parasitized;(136, 136);0;219
C48P9thinF_IMG_20150721_164304_cell_28.png;test;parasitized;(157, 148);0;217
C59P20thinF_IMG_20150803_112858_cell_157.png;test;parasitized;(157, 139);0;235
C68P29N_ThinF_IMG_20150819_134830_cell_29.png;test;parasitized;(142, 145);0;225
C68P29N_ThinF_IMG_20150819_134712_cell_53.png;test;parasitized;(169, 109);0;230
C48P9thinF_IMG_20150721_164304_cell_14.png;test;parasitized;(196, 160);0;219
C68P29N_ThinF_IMG_20150819_134830_cell_15.png;test;parasitized;(130, 118);0;227
C39P4thinF_original_IMG_20150622_113632_cell_11.png;test;parasitized;(127, 124);0;220
C39P4thinF_original_IMG_20150622_112119_cell_14.png;test;parasitized;(112, 94);0;217
C59P20thinF_IMG_20150803_112858_cell_194.png;test;parasitized;(109, 121);0;239
C59P20thinF_IMG_20150803_112858_cell_180.png;test;parasitized;(142, 130);0;235
C39P4thinF_original_IMG_20150622_110352_cell_84.png;test;parasitized;(127, 124);0;221
C59P20thinF_IMG_20150803_113809_cell_19.png;test;parasitized;(148, 136);0;220
C48P9thinF_IMG_20150721_163810_cell_12.png;test;parasitized;(151, 160);0;216
C59P20thinF_IMG_20150803_113809_cell_31.png;test;parasitized;(127, 139);0;221
C46P7ThinF_IMG_20151130_210309_cell_163.png;test;parasitized;(127, 139);0;209
C70P31_ThinF_IMG_20150813_132732_cell_5.png;test;parasitized;(163, 121);0;221
C45P6ThinF_IMG_20151130_154725_cell_173.png;test;parasitized;(130, 133);0;220
C64P25N_ThinF_IMG_20150818_152455_cell_54.png;test;parasitized;(121, 124);0;225
C68P29N_ThinF_IMG_20150819_134326_cell_149.png;test;parasitized;(145, 187);0;225
C68P29N_ThinF_IMG_20150819_134326_cell_161.png;test;parasitized;(163, 172);0;225
C59P20thinF_IMG_20150803_115303_cell_6.png;test;parasitized;(118, 124);0;231
C48P9thinF_IMG_20150721_160406_cell_197.png;test;parasitized;(121, 115);0;229
C66P27N_ThinF_IMG_20150818_164702_cell_157.png;test;parasitized;(130, 136);0;226
C39P4thinF_original_IMG_20150622_111942_cell_23.png;test;parasitized;(154, 118);0;218
C39P4thinF_original_IMG_20150622_105803_cell_73.png;test;parasitized;(160, 124);0;221
C39P4thinF_original_IMG_20150622_111206_cell_112.png;test;parasitized;(88, 115);0;220
C63P24N_ThinF_IMG_20150818_143757_cell_182.png;test;parasitized;(148, 148);0;230
C52P13thinF_IMG_20150725_124606_cell_160.png;test;parasitized;(142, 127);0;220
C70P31_ThinF_IMG_20150819_142703_cell_10.png;test;parasitized;(112, 118);0;209
C59P20thinF_IMG_20150803_113809_cell_8.png;test;parasitized;(130, 130);0;225
C39P4thinF_original_IMG_20150622_114804_cell_22.png;test;parasitized;(121, 115);0;222
C46P7ThinF_IMG_20151130_205756_cell_123.png;test;parasitized;(112, 121);0;201
C52P13thinF_IMG_20150725_125213_cell_171.png;test;parasitized;(145, 124);0;218
C52P13thinF_IMG_20150725_125213_cell_170.png;test;parasitized;(142, 112);0;226
C39P4thinF_original_IMG_20150622_105803_cell_99.png;test;parasitized;(112, 124);0;219
C59P20thinF_IMG_20150803_113809_cell_9.png;test;parasitized;(199, 133);0;222
C70P31_ThinF_IMG_20150819_142703_cell_11.png;test;parasitized;(109, 109);0;214
C39P4thinF_original_IMG_20150622_114804_cell_23.png;test;parasitized;(118, 118);0;220
C52P13thinF_IMG_20150725_124606_cell_161.png;test;parasitized;(139, 151);0;227
C63P24N_ThinF_IMG_20150818_143757_cell_183.png;test;parasitized;(202, 148);0;233
C46P7ThinF_IMG_20151130_205756_cell_136.png;test;parasitized;(115, 109);0;197
C39P4thinF_original_IMG_20150622_111942_cell_22.png;test;parasitized;(139, 130);0;220
C66P27N_ThinF_IMG_20150818_164702_cell_156.png;test;parasitized;(127, 136);0;229
C48P9thinF_IMG_20150721_160406_cell_196.png;test;parasitized;(133, 133);0;230
C68P29N_ThinF_IMG_20150819_134326_cell_160.png;test;parasitized;(193, 211);0;225
C68P29N_ThinF_IMG_20150819_134326_cell_148.png;test;parasitized;(121, 160);0;224
C45P6ThinF_IMG_20151130_154725_cell_172.png;test;parasitized;(151, 130);0;212
C67P28N_ThinF_IMG_20150819_132441_cell_172.png;test;parasitized;(127, 112);0;233
C51AP12thinF_IMG_20150724_161126_cell_117.png;test;parasitized;(151, 145);0;221
C70P31_ThinF_IMG_20150813_132732_cell_4.png;test;parasitized;(133, 109);0;232
C39P4thinF_original_IMG_20150622_113126_cell_4.png;test;parasitized;(139, 139);0;225
C68P29N_ThinF_IMG_20150819_133350_cell_173.png;test;parasitized;(139, 178);0;233
C46P7ThinF_IMG_20151130_210309_cell_162.png;test;parasitized;(133, 115);0;213
C59P20thinF_IMG_20150803_113809_cell_30.png;test;parasitized;(106, 112);0;217
C59P20thinF_IMG_20150803_112858_cell_181.png;test;parasitized;(121, 130);0;230
C48P9thinF_IMG_20150721_163810_cell_13.png;test;parasitized;(154, 151);0;222
C59P20thinF_IMG_20150803_113809_cell_18.png;test;parasitized;(127, 130);0;225
C39P4thinF_original_IMG_20150622_110352_cell_85.png;test;parasitized;(121, 115);0;224
C39P4thinF_original_IMG_20150622_110115_cell_106.png;test;parasitized;(127, 121);0;217
C59P20thinF_IMG_20150803_112858_cell_195.png;test;parasitized;(133, 121);0;238
C48P9thinF_IMG_20150721_164304_cell_15.png;test;parasitized;(139, 121);0;228
C39P4thinF_original_IMG_20150622_113632_cell_10.png;test;parasitized;(127, 160);0;195
C68P29N_ThinF_IMG_20150819_134830_cell_14.png;test;parasitized;(175, 148);0;232
C39P4thinF_original_IMG_20150622_114122_cell_10.png;test;parasitized;(142, 136);0;215
C68P29N_ThinF_IMG_20150819_134830_cell_28.png;test;parasitized;(190, 193);0;235
C53P14thinF_IMG_20150726_114606_cell_11.png;test;parasitized;(151, 130);0;221
C59P20thinF_IMG_20150803_112858_cell_156.png;test;parasitized;(127, 97);0;239
C66P27N_ThinF_IMG_20150818_164408_cell_147.png;test;parasitized;(142, 112);0;227
C39P4thinF_original_IMG_20150622_105554_cell_12.png;test;parasitized;(151, 163);0;209
C60P21thinF_IMG_20150803_144003_cell_128.png;test;parasitized;(106, 136);0;225
C68P29N_ThinF_IMG_20150819_134112_cell_123.png;test;parasitized;(166, 154);0;232
C48P9thinF_IMG_20150721_160406_cell_223.png;test;parasitized;(178, 121);0;229
C68P29N_ThinF_IMG_20150819_134112_cell_137.png;test;parasitized;(133, 172);0;231
C62P23N_ThinF_IMG_20150818_133055_cell_183.png;test;parasitized;(106, 154);0;230
C68P29N_ThinF_IMG_20150819_133236_cell_152.png;test;parasitized;(127, 124);0;229
C70P31_ThinF_IMG_20150813_130332_cell_104.png;test;parasitized;(124, 124);0;223
C70P31_ThinF_IMG_20150813_131924_cell_9.png;test;parasitized;(124, 106);0;217
C59P20thinF_IMG_20150803_115303_cell_38.png;test;parasitized;(136, 133);0;221
C48P9thinF_IMG_20150721_160406_cell_209.png;test;parasitized;(136, 139);0;225
C68P29N_ThinF_IMG_20150819_134112_cell_109.png;test;parasitized;(106, 154);0;223
C67P28N_ThinF_IMG_20150819_133000_cell_172.png;test;parasitized;(145, 130);0;229
C70P31_ThinF_IMG_20150813_130332_cell_106.png;test;parasitized;(91, 124);0;225
C48P9thinF_IMG_20150721_160406_cell_221.png;test;parasitized;(148, 127);0;235
C48P9thinF_IMG_20150721_161412_cell_134.png;test;parasitized;(142, 154);0;225
C48P9thinF_IMG_20150721_160406_cell_235.png;test;parasitized;(142, 175);0;229
C68P29N_ThinF_IMG_20150819_134112_cell_135.png;test;parasitized;(145, 136);0;222
C68P29N_ThinF_IMG_20150819_133236_cell_193.png;test;parasitized;(157, 181);0;220
C66P27N_ThinF_IMG_20150818_164408_cell_151.png;test;parasitized;(133, 148);0;228
C66P27N_ThinF_IMG_20150818_164754_cell_202.png;test;parasitized;(121, 118);0;227
C68P29N_ThinF_IMG_20150819_134830_cell_16.png;test;parasitized;(154, 148);0;230
C39P4thinF_original_IMG_20150622_113632_cell_12.png;test;parasitized;(97, 88);0;215
C59P20thinF_IMG_20150803_112858_cell_168.png;test;parasitized;(133, 136);0;235
C68P29N_ThinF_IMG_20150819_134712_cell_78.png;test;parasitized;(166, 148);0;233
C61P22N_ThinF_IMG_20150818_112252_cell_213.png;test;parasitized;(163, 127);0;226
C39P4thinF_original_IMG_20150622_110435_cell_88.png;test;parasitized;(112, 97);0;217
C39P4thinF_original_IMG_20150622_110115_cell_104.png;test;parasitized;(121, 124);0;221
C48P9thinF_IMG_20150721_163810_cell_11.png;test;parasitized;(139, 163);0;217
C39P4thinF_original_IMG_20150622_110352_cell_87.png;test;parasitized;(130, 109);0;218
C59P20thinF_IMG_20150803_112858_cell_183.png;test;parasitized;(151, 136);0;235
C45P6ThinF_IMG_20151130_160241_cell_202.png;test;parasitized;(148, 160);0;211
C70P31_ThinF_IMG_20150819_141436_cell_110.png;test;parasitized;(112, 112);0;208
C64P25N_ThinF_IMG_20150818_152337_cell_169.png;test;parasitized;(154, 118);0;228
C39P4thinF_original_IMG_20150622_110115_cell_138.png;test;parasitized;(85, 85);0;193
C59P20thinF_IMG_20150803_113809_cell_32.png;test;parasitized;(142, 151);0;231
C68P29N_ThinF_IMG_20150819_133447_cell_140.png;test;parasitized;(163, 172);0;235
C67P28N_ThinF_IMG_20150819_132441_cell_170.png;test;parasitized;(139, 127);0;230
C70P31_ThinF_IMG_20150813_132732_cell_6.png;test;parasitized;(121, 127);0;223
C45P6ThinF_IMG_20151130_154725_cell_170.png;test;parasitized;(136, 148);0;218
C59P20thinF_IMG_20150803_115303_cell_5.png;test;parasitized;(112, 136);0;225
C39P4thinF_original_IMG_20150622_110900_cell_19.png;test;parasitized;(109, 106);0;234
C68P29N_ThinF_IMG_20150819_134326_cell_162.png;test;parasitized;(163, 178);0;234
C39P4thinF_original_IMG_20150622_111206_cell_111.png;test;parasitized;(124, 136);0;223
C66P27N_ThinF_IMG_20150818_164702_cell_154.png;test;parasitized;(136, 166);0;230
C46P7ThinF_IMG_20151130_205828_cell_149.png;test;parasitized;(139, 133);0;205
C39P4thinF_original_IMG_20150622_105803_cell_58.png;test;parasitized;(109, 139);0;218
C59P20thinF_IMG_20150803_113139_cell_58.png;test;parasitized;(130, 130);0;246
C39P4thinF_original_IMG_20150622_114804_cell_21.png;test;parasitized;(139, 136);0;208
C70P31_ThinF_IMG_20150819_142703_cell_13.png;test;parasitized;(97, 100);0;216
C39P4thinF_original_IMG_20150622_114804_cell_35.png;test;parasitized;(127, 112);0;229
C63P24N_ThinF_IMG_20150818_143757_cell_181.png;test;parasitized;(166, 139);0;227
C60P21thinF_IMG_20150803_144510_cell_149.png;test;parasitized;(127, 115);0;231
C60P21thinF_IMG_20150803_144510_cell_148.png;test;parasitized;(127, 109);0;230
C52P13thinF_IMG_20150725_124606_cell_162.png;test;parasitized;(124, 121);0;213
C46P7ThinF_IMG_20151130_205756_cell_135.png;test;parasitized;(130, 124);0;203
C63P24N_ThinF_IMG_20150818_143757_cell_180.png;test;parasitized;(139, 148);0;229
C39P4thinF_original_IMG_20150622_114804_cell_34.png;test;parasitized;(145, 118);0;222
C39P4thinF_original_IMG_20150622_114804_cell_20.png;test;parasitized;(115, 151);0;220
C59P20thinF_IMG_20150803_113139_cell_59.png;test;parasitized;(121, 127);0;239
C70P31_ThinF_IMG_20150819_142703_cell_12.png;test;parasitized;(124, 136);0;224
C50P11thinF_IMG_20150724_114951_cell_147.png;test;parasitized;(130, 130);0;212
C66P27N_ThinF_IMG_20150818_164702_cell_155.png;test;parasitized;(124, 130);0;225
C46P7ThinF_IMG_20151130_205828_cell_148.png;test;parasitized;(124, 124);0;216
C39P4thinF_original_IMG_20150622_111206_cell_110.png;test;parasitized;(112, 118);0;218
C68P29N_ThinF_IMG_20150819_134326_cell_163.png;test;parasitized;(136, 175);0;229
C53P14thinF_IMG_20150726_120600_cell_68.png;test;parasitized;(148, 139);0;221
C39P4thinF_original_IMG_20150622_110900_cell_18.png;test;parasitized;(142, 136);0;222
C59P20thinF_IMG_20150803_115303_cell_4.png;test;parasitized;(115, 121);0;223
C45P6ThinF_IMG_20151130_154725_cell_171.png;test;parasitized;(139, 133);0;217
C49P10thinF_IMG_20150724_102951_cell_111.png;test;parasitized;(127, 124);0;233
C39P4thinF_original_IMG_20150622_114804_cell_7.png;test;parasitized;(124, 133);0;226
C68P29N_ThinF_IMG_20150819_133350_cell_158.png;test;parasitized;(127, 109);0;233
C70P31_ThinF_IMG_20150813_132732_cell_7.png;test;parasitized;(118, 91);0;229
C51AP12thinF_IMG_20150724_155947_cell_98.png;test;parasitized;(136, 133);0;222
C67P28N_ThinF_IMG_20150819_132441_cell_171.png;test;parasitized;(139, 124);0;229
C46P7ThinF_IMG_20151130_210309_cell_161.png;test;parasitized;(169, 151);0;208
C59P20thinF_IMG_20150803_113809_cell_33.png;test;parasitized;(130, 133);0;234
C45P6ThinF_IMG_20151130_160241_cell_203.png;test;parasitized;(133, 115);0;222
C59P20thinF_IMG_20150803_112858_cell_196.png;test;parasitized;(178, 142);0;235
C64P25N_ThinF_IMG_20150818_152337_cell_168.png;test;parasitized;(127, 136);0;225
C39P4thinF_original_IMG_20150622_110352_cell_86.png;test;parasitized;(142, 124);0;220
C39P4thinF_original_IMG_20150622_110115_cell_105.png;test;parasitized;(133, 130);0;219
C39P4thinF_original_IMG_20150622_110435_cell_89.png;test;parasitized;(130, 178);0;221
C59P20thinF_IMG_20150803_112858_cell_182.png;test;parasitized;(145, 133);0;233
C69P30N_ThinF_IMG_20150819_135705_cell_29.png;test;parasitized;(139, 190);0;224
C59P20thinF_IMG_20150803_112858_cell_169.png;test;parasitized;(127, 121);0;235
C68P29N_ThinF_IMG_20150819_134830_cell_17.png;test;parasitized;(148, 130);0;226
C48P9thinF_IMG_20150721_164304_cell_16.png;test;parasitized;(133, 130);0;222
C66P27N_ThinF_IMG_20150818_164408_cell_150.png;test;parasitized;(124, 127);0;230
C52P13thinF_IMG_20150725_125847_cell_82.png;test;parasitized;(139, 139);0;219
C66P27N_ThinF_IMG_20150818_164754_cell_203.png;test;parasitized;(136, 133);0;231
C69P30N_ThinF_IMG_20150819_140652_cell_2.png;test;parasitized;(145, 169);0;230
C68P29N_ThinF_IMG_20150819_133236_cell_192.png;test;parasitized;(169, 154);0;228
C48P9thinF_IMG_20150721_160406_cell_234.png;test;parasitized;(136, 118);0;225
C68P29N_ThinF_IMG_20150819_133236_cell_179.png;test;parasitized;(163, 157);0;237
C48P9thinF_IMG_20150721_160406_cell_220.png;test;parasitized;(139, 136);0;224
C70P31_ThinF_IMG_20150813_130332_cell_107.png;test;parasitized;(91, 85);0;211
C67P28N_ThinF_IMG_20150819_133000_cell_173.png;test;parasitized;(106, 142);0;227
C47P8thin_Original_Motic_IMG_20150714_093512_cell_169.png;test;parasitized;(127, 133);0;189
C48P9thinF_IMG_20150721_160406_cell_208.png;test;parasitized;(127, 142);0;227
C70P31_ThinF_IMG_20150813_131924_cell_8.png;test;parasitized;(118, 112);0;210
C59P20thinF_IMG_20150803_115303_cell_39.png;test;parasitized;(154, 154);0;215
C68P29N_ThinF_IMG_20150819_134112_cell_111.png;test;parasitized;(118, 130);0;222
C68P29N_ThinF_IMG_20150819_134112_cell_139.png;test;parasitized;(151, 166);0;225
C59P20thinF_IMG_20150803_113051_cell_190.png;test;parasitized;(145, 154);0;240
C70P31_ThinF_IMG_20150813_131330_cell_94.png;test;parasitized;(130, 130);0;220
C60P21thinF_IMG_20150803_144003_cell_126.png;test;parasitized;(166, 139);0;230
C59P20thinF_IMG_20150803_113051_cell_153.png;test;parasitized;(130, 118);0;234
C66P27N_ThinF_IMG_20150818_164408_cell_149.png;test;parasitized;(109, 103);0;229
C68P29N_ThinF_IMG_20150819_134830_cell_26.png;test;parasitized;(157, 151);0;229
C39P4thinF_original_IMG_20150622_113632_cell_22.png;test;parasitized;(145, 151);0;205
C59P20thinF_IMG_20150803_112858_cell_158.png;test;parasitized;(142, 130);0;242
C48P9thinF_IMG_20150721_164304_cell_27.png;test;parasitized;(145, 142);0;220
C67P28N_ThinF_IMG_20150819_115955_cell_172.png;test;parasitized;(139, 124);0;229
C59P20thinF_IMG_20150803_112858_cell_170.png;test;parasitized;(154, 124);0;228
C45P6ThinF_IMG_20151130_154725_cell_183.png;test;parasitized;(121, 136);0;223
C67P28N_ThinF_IMG_20150819_132441_cell_168.png;test;parasitized;(130, 133);0;234
C51AP12thinF_IMG_20150724_161126_cell_119.png;test;parasitized;(127, 160);0;221
C68P29N_ThinF_IMG_20150819_133447_cell_164.png;test;parasitized;(145, 148);0;232
C70P31_ThinF_IMG_20150813_131609_cell_90.png;test;parasitized;(178, 118);0;226
C66P27N_ThinF_IMG_20150818_163419_cell_193.png;test;parasitized;(133, 115);0;228
C48P9thinF_IMG_20150721_164031_cell_13.png;test;parasitized;(169, 145);0;219
C48P9thinF_IMG_20150721_160406_cell_198.png;test;parasitized;(142, 118);0;232
C39P4thinF_original_IMG_20150622_110900_cell_15.png;test;parasitized;(133, 145);0;221
C39P4thinF_original_IMG_20150622_111206_cell_109.png;test;parasitized;(130, 124);0;218
C52P13thinF_IMG_20150725_130013_cell_189.png;test;parasitized;(130, 136);0;220
C46P7ThinF_IMG_20151130_205828_cell_151.png;test;parasitized;(127, 118);0;217
C39P4thinF_original_IMG_20150622_112119_cell_2.png;test;parasitized;(121, 130);0;216
C48P9thinF_IMG_20150721_164304_cell_1.png;test;parasitized;(139, 136);0;216
C59P20thinF_IMG_20150803_113809_cell_7.png;test;parasitized;(142, 154);0;218
C39P4thinF_original_IMG_20150622_114804_cell_11.png;test;parasitized;(148, 151);0;222
C39P4thinF_original_IMG_20150622_114804_cell_10.png;test;parasitized;(151, 169);0;222
C60P21thinF_IMG_20150803_144510_cell_144.png;test;parasitized;(160, 184);0;220
C59P20thinF_IMG_20150803_113809_cell_6.png;test;parasitized;(124, 112);0;221
C68P29N_ThinF_IMG_20150819_134504_cell_150.png;test;parasitized;(133, 121);0;230
C39P4thinF_original_IMG_20150622_111942_cell_11.png;test;parasitized;(130, 136);0;233
C46P7ThinF_IMG_20151130_205828_cell_150.png;test;parasitized;(145, 148);0;202
C52P13thinF_IMG_20150725_130013_cell_188.png;test;parasitized;(133, 160);0;224
C68P29N_ThinF_IMG_20150819_134326_cell_147.png;test;parasitized;(139, 160);0;227
C48P9thinF_IMG_20150721_164031_cell_12.png;test;parasitized;(118, 127);0;205
C66P27N_ThinF_IMG_20150818_163419_cell_192.png;test;parasitized;(127, 130);0;226
C51AP12thinF_IMG_20150724_161126_cell_118.png;test;parasitized;(148, 130);0;223
C70P31_ThinF_IMG_20150813_131609_cell_91.png;test;parasitized;(115, 118);0;220
C68P29N_ThinF_IMG_20150819_133447_cell_165.png;test;parasitized;(133, 130);0;235
C67P28N_ThinF_IMG_20150819_132441_cell_169.png;test;parasitized;(124, 154);0;231
C45P6ThinF_IMG_20151130_154725_cell_182.png;test;parasitized;(124, 121);0;214
C39P4thinF_original_IMG_20150622_110435_cell_85.png;test;parasitized;(145, 130);0;220
C59P20thinF_IMG_20150803_112858_cell_171.png;test;parasitized;(139, 112);0;232
C67P28N_ThinF_IMG_20150819_115955_cell_173.png;test;parasitized;(130, 142);0;231
C59P20thinF_IMG_20150803_112858_cell_159.png;test;parasitized;(139, 139);0;237
C39P4thinF_original_IMG_20150622_113632_cell_23.png;test;parasitized;(130, 127);0;218
C68P29N_ThinF_IMG_20150819_134830_cell_27.png;test;parasitized;(160, 154);0;239
C48P9thinF_IMG_20150721_164304_cell_26.png;test;parasitized;(118, 151);0;220
C66P27N_ThinF_IMG_20150818_164408_cell_148.png;test;parasitized;(103, 127);0;227
C60P21thinF_IMG_20150803_144003_cell_127.png;test;parasitized;(136, 133);0;229
C70P31_ThinF_IMG_20150813_131330_cell_95.png;test;parasitized;(109, 115);0;227
C59P20thinF_IMG_20150803_113051_cell_191.png;test;parasitized;(130, 100);0;230
C68P29N_ThinF_IMG_20150819_134112_cell_138.png;test;parasitized;(166, 175);0;227
C48P9thinF_IMG_20150721_160406_cell_210.png;test;parasitized;(136, 163);0;232
C68P29N_ThinF_IMG_20150819_134112_cell_110.png;test;parasitized;(115, 139);0;223
C68P29N_ThinF_IMG_20150819_134112_cell_112.png;test;parasitized;(121, 163);0;223
C48P9thinF_IMG_20150721_160406_cell_206.png;test;parasitized;(136, 166);0;234
C59P20thinF_IMG_20150803_113051_cell_193.png;test;parasitized;(136, 121);0;238
C70P31_ThinF_IMG_20150813_131330_cell_83.png;test;parasitized;(103, 118);0;224
C59P20thinF_IMG_20150803_113051_cell_178.png;test;parasitized;(145, 148);0;237
C64P25N_ThinF_IMG_20150818_152455_cell_174.png;test;parasitized;(127, 136);0;232
C48P9thinF_IMG_20150721_164304_cell_24.png;test;parasitized;(139, 157);0;217
C39P4thinF_original_IMG_20150622_110435_cell_87.png;test;parasitized;(112, 121);0;221
C46P7ThinF_IMG_20151130_210309_cell_153.png;test;parasitized;(142, 115);0;212
C68P29N_ThinF_IMG_20150819_133447_cell_173.png;test;parasitized;(157, 145);0;227
C39P4thinF_original_IMG_20150622_114804_cell_9.png;test;parasitized;(133, 151);0;216
C68P29N_ThinF_IMG_20150819_134326_cell_151.png;test;parasitized;(166, 169);0;226
C39P4thinF_original_IMG_20150622_110900_cell_16.png;test;parasitized;(115, 139);0;215
C39P4thinF_original_IMG_20150622_111942_cell_13.png;test;parasitized;(109, 109);0;222
C39P4thinF_original_IMG_20150622_112119_cell_1.png;test;parasitized;(145, 115);0;224
C48P9thinF_IMG_20150721_161055_cell_173.png;test;parasitized;(154, 145);0;229
C63P24N_ThinF_IMG_20150818_143757_cell_171.png;test;parasitized;(148, 133);0;229
C48P9thinF_IMG_20150721_164304_cell_2.png;test;parasitized;(160, 142);0;220
C39P4thinF_original_IMG_20150622_111326_cell_24.png;test;parasitized;(142, 115);0;221
C59P20thinF_IMG_20150803_113139_cell_57.png;test;parasitized;(148, 121);0;244
C68P29N_ThinF_IMG_20150819_134504_cell_152.png;test;parasitized;(148, 157);0;219
C60P21thinF_IMG_20150803_144510_cell_146.png;test;parasitized;(127, 109);0;224
C52P13thinF_IMG_20150725_125213_cell_169.png;test;parasitized;(157, 151);0;220
C52P13thinF_IMG_20150725_125213_cell_168.png;test;parasitized;(109, 109);0;208
C60P21thinF_IMG_20150803_144510_cell_147.png;test;parasitized;(190, 139);0;217
C68P29N_ThinF_IMG_20150819_134504_cell_153.png;test;parasitized;(160, 151);0;225
C39P4thinF_original_IMG_20150622_111326_cell_25.png;test;parasitized;(130, 139);0;219
C48P9thinF_IMG_20150721_164304_cell_3.png;test;parasitized;(127, 127);0;218
C48P9thinF_IMG_20150721_161055_cell_199.png;test;parasitized;(157, 199);0;221
C50P11thinF_IMG_20150724_114951_cell_148.png;test;parasitized;(127, 139);0;218
C39P4thinF_original_IMG_20150622_111942_cell_12.png;test;parasitized;(118, 112);0;222
C46P7ThinF_IMG_20151130_205828_cell_153.png;test;parasitized;(127, 112);0;207
C39P4thinF_original_IMG_20150622_110900_cell_17.png;test;parasitized;(118, 118);0;221
C68P29N_ThinF_IMG_20150819_134326_cell_150.png;test;parasitized;(133, 157);0;230
C39P4thinF_original_IMG_20150622_114804_cell_8.png;test;parasitized;(97, 109);0;209
C70P31_ThinF_IMG_20150813_132732_cell_8.png;test;parasitized;(127, 148);0;222
C46P7ThinF_IMG_20151130_210309_cell_152.png;test;parasitized;(142, 142);0;215
C48P9thinF_IMG_20150721_163810_cell_23.png;test;parasitized;(142, 139);0;220
C39P4thinF_original_IMG_20150622_110435_cell_86.png;test;parasitized;(130, 124);0;222
C59P20thinF_IMG_20150803_112858_cell_172.png;test;parasitized;(145, 142);0;237
C48P9thinF_IMG_20150721_164304_cell_25.png;test;parasitized;(154, 169);0;216
C68P29N_ThinF_IMG_20150819_134830_cell_30.png;test;parasitized;(142, 145);0;225
C39P4thinF_original_IMG_20150622_113632_cell_34.png;test;parasitized;(121, 124);0;215
C60P21thinF_IMG_20150803_144003_cell_130.png;test;parasitized;(181, 136);0;224
C70P31_ThinF_IMG_20150813_131330_cell_96.png;test;parasitized;(97, 94);0;218
C59P20thinF_IMG_20150803_113051_cell_179.png;test;parasitized;(124, 139);0;233
C59P20thinF_IMG_20150803_113051_cell_192.png;test;parasitized;(109, 136);0;232
C48P9thinF_IMG_20150721_160406_cell_207.png;test;parasitized;(136, 130);0;228
C68P29N_ThinF_IMG_20150819_134112_cell_113.png;test;parasitized;(181, 130);0;227
C70P31_ThinF_IMG_20150813_131924_cell_7.png;test;parasitized;(115, 103);0;222
C66P27N_ThinF_IMG_20150818_163419_cell_208.png;test;parasitized;(154, 148);0;223
